date,open,high,low,close,volume,openinterest
2020-07-03,"9,085.00","9,120.40","9,050.90","9,067.10",9085000,0
2020-07-04,"9,067.10","9,182.30","9,049.60","9,134.40",9067100,0
2020-07-05,"9,134.30","9,149.60","8,932.10","9,081.00",9134300,0
2020-07-06,"9,080.40","9,363.00","9,063.20","9,339.00",9080400,0
2020-07-07,"9,338.80","9,371.20","9,209.30","9,256.00",9338800,0
2020-07-08,"9,256.30","9,458.30","9,233.10","9,429.90",9256300,0
2020-07-09,"9,430.10","9,434.50","9,176.00","9,235.70",9430100,0
2020-07-10,"9,239.00","9,309.80","9,131.90","9,285.10",9239000,0
2020-07-11,"9,285.80","9,295.50","9,184.20","9,233.30",9285800,0
2020-07-12,"9,234.20","9,337.80","9,170.40","9,300.80",9234200,0
2020-07-13,"9,300.50","9,329.60","9,207.60","9,243.60",9300500,0
2020-07-14,"9,243.10","9,274.80","9,135.70","9,253.40",9243100,0
2020-07-15,"9,253.60","9,270.20","9,168.70","9,198.70",9253600,0
2020-07-16,"9,198.70","9,224.20","9,052.00","9,135.30",9198700,0
2020-07-17,"9,135.40","9,181.90","9,091.50","9,155.80",9135400,0
2020-07-18,"9,155.80","9,198.80","9,126.70","9,170.20",9155800,0
2020-07-19,"9,170.10","9,224.80","9,106.40","9,208.00",9170100,0
2020-07-20,"9,208.10","9,218.40","9,139.90","9,162.40",9208100,0
2020-07-21,"9,162.30","9,426.90","9,155.10","9,387.30",9162300,0
2020-07-22,"9,387.40","9,523.10","9,296.00","9,513.70",9387400,0
2020-07-23,"9,513.60","9,646.50","9,451.10","9,599.60",9513600,0
2020-07-24,"9,599.20","9,626.20","9,480.50","9,546.40",9599200,0
2020-07-25,"9,546.70","9,729.30","9,536.20","9,704.10",9546700,0
2020-07-26,"9,690.00","10,086.60","9,645.90","9,932.50",9690000,0
2020-07-27,"9,932.70","11,367.00","9,894.60","11,022.80",9932700,0
2020-07-28,"10,961.10","11,046.10","10,873.60","10,908.50",10961100,0
2020-07-29,"10,908.40","11,336.50","10,771.80","11,105.90",10908400,0
2020-07-30,"11,105.80","11,164.40","10,861.60","11,096.20",11105800,0
2020-07-31,"11,096.50","11,434.80","10,964.60","11,333.40",11096500,0
2020-08-01,"11,333.20","11,847.70","11,226.10","11,803.10",11333200,0
2020-08-02,"11,802.60","12,061.10","10,730.70","11,066.80",11802600,0
2020-08-03,"11,066.90","11,461.10","10,981.60","11,224.40",11066900,0
2020-08-04,"11,223.80","11,407.80","11,043.00","11,184.70",11223800,0
2020-08-05,"11,184.80","11,771.50","11,114.50","11,735.10",11184800,0
2020-08-06,"11,735.00","11,898.40","11,563.00","11,757.10",11735000,0
2020-08-07,"11,757.10","11,901.80","11,352.40","11,592.00",11757100,0
2020-08-08,"11,591.60","11,805.50","11,533.50","11,764.30",11591600,0
2020-08-09,"11,764.40","11,792.80","11,527.50","11,681.20",11764400,0
2020-08-10,"11,681.10","12,041.10","11,546.90","11,889.20",11681100,0
2020-08-11,"11,889.20","11,931.80","11,146.70","11,390.40",11889200,0
2020-08-12,"11,390.40","11,605.40","11,190.60","11,557.20",11390400,0
2020-08-13,"11,557.20","11,772.90","11,298.40","11,770.90",11557200,0
2020-08-14,"11,771.10","11,835.50","11,651.50","11,750.80",11771100,0
2020-08-15,"11,751.10","11,964.00","11,711.50","11,845.30",11751100,0
2020-08-16,"11,845.50","11,922.50","11,688.90","11,899.00",11845500,0
2020-08-17,"11,898.80","12,444.10","11,764.00","12,282.60",11898800,0
2020-08-18,"12,283.00","12,381.40","11,842.00","11,947.60",12283000,0
2020-08-19,"11,944.40","12,013.20","11,602.60","11,750.20",11944400,0
2020-08-20,"11,751.00","11,881.00","11,672.70","11,856.90",11751000,0
2020-08-21,"11,856.90","11,877.40","11,495.60","11,529.20",11856900,0
2020-08-22,"11,529.20","11,677.00","11,382.10","11,661.30",11529200,0
2020-08-23,"11,661.10","11,705.40","11,520.80","11,641.60",11661100,0
2020-08-24,"11,641.60","11,824.60","11,587.10","11,753.50",11641600,0
2020-08-25,"11,752.90","11,766.90","11,131.00","11,324.80",11752900,0
2020-08-26,"11,324.90","11,533.60","11,254.60","11,462.30",11324900,0
2020-08-27,"11,462.30","11,580.30","11,135.30","11,327.40",11462300,0
2020-08-28,"11,327.50","11,539.00","11,281.90","11,527.40",11327500,0
2020-08-29,"11,527.80","11,576.80","11,433.50","11,468.10",11527800,0
2020-08-30,"11,468.10","11,704.20","11,462.60","11,702.00",11468100,0
2020-08-31,"11,701.10","11,760.20","11,563.80","11,644.20",11701100,0
2020-09-01,"11,644.20","12,045.90","11,544.60","11,914.90",11644200,0
2020-09-02,"11,914.40","11,947.50","11,244.90","11,413.30",11914400,0
2020-09-03,"11,413.20","11,442.70","10,009.50","10,168.80",11413200,0
2020-09-04,"10,168.70","10,614.20","9,960.30","10,472.50",10168700,0
2020-09-05,"10,472.30","10,558.70","9,897.80","10,092.20",10472300,0
2020-09-06,"10,092.20","10,337.70","10,004.70","10,296.40",10092200,0
2020-09-07,"10,296.40","10,400.90","9,887.00","10,376.90",10296400,0
2020-09-08,"10,376.90","10,434.40","9,877.10","10,126.60",10376900,0
2020-09-09,"10,126.80","10,343.30","9,984.60","10,224.60",10126800,0
2020-09-10,"10,224.30","10,480.30","10,219.20","10,339.70",10224300,0
2020-09-11,"10,339.80","10,398.80","10,212.60","10,390.20",10339800,0
2020-09-12,"10,390.20","10,476.80","10,275.90","10,441.90",10390200,0
2020-09-13,"10,441.70","10,579.60","10,219.40","10,326.00",10441700,0
2020-09-14,"10,332.70","10,744.30","10,264.50","10,675.30",10332700,0
2020-09-15,"10,675.20","10,931.80","10,627.80","10,785.30",10675200,0
2020-09-16,"10,785.20","11,093.30","10,669.20","10,949.50",10785200,0
2020-09-17,"10,950.10","11,039.30","10,755.20","10,941.30",10950100,0
2020-09-18,"10,941.30","11,029.70","10,818.70","10,933.00",10941300,0
2020-09-19,"10,933.00","11,177.10","10,890.70","11,081.80",10933000,0
2020-09-20,"11,081.60","11,081.60","10,772.70","10,921.50",11081600,0
2020-09-21,"10,919.90","10,987.20","10,328.50","10,416.80",10919900,0
2020-09-22,"10,419.40","10,570.70","10,361.70","10,531.50",10419400,0
2020-09-23,"10,531.50","10,535.40","10,146.60","10,237.30",10531500,0
2020-09-24,"10,238.10","10,787.80","10,201.00","10,739.40",10238100,0
2020-09-25,"10,739.90","10,756.00","10,558.90","10,688.80",10739900,0
2020-09-26,"10,688.90","10,793.30","10,650.20","10,727.90",10688900,0
2020-09-27,"10,727.90","10,799.20","10,602.70","10,776.20",10727900,0
2020-09-28,"10,776.40","10,946.60","10,685.20","10,693.20",10776400,0
2020-09-29,"10,694.30","10,858.40","10,642.40","10,840.90",10694300,0
2020-09-30,"10,843.40","10,847.70","10,667.60","10,776.10",10843400,0
2020-10-01,"10,776.60","10,913.70","10,462.70","10,620.50",10776600,0
2020-10-02,"10,619.60","10,662.90","10,387.60","10,572.30",10619600,0
2020-10-03,"10,572.20","10,597.80","10,501.20","10,544.20",10572200,0
2020-10-04,"10,544.40","10,693.30","10,520.80","10,672.90",10544400,0
2020-10-05,"10,672.50","10,789.60","10,623.40","10,789.50",10672500,0
2020-10-06,"10,790.20","10,800.30","10,530.80","10,602.60",10790200,0
2020-10-07,"10,601.00","10,680.10","10,553.30","10,670.90",10601000,0
2020-10-08,"10,670.70","10,948.60","10,549.60","10,924.10",10670700,0
2020-10-09,"10,923.50","11,103.00","10,836.90","11,054.20",10923500,0
2020-10-10,"11,053.50","11,475.00","11,053.10","11,298.40",11053500,0
2020-10-11,"11,295.60","11,439.40","11,277.60","11,371.00",11295600,0
2020-10-12,"11,370.80","11,715.90","11,227.40","11,533.90",11370800,0
2020-10-13,"11,533.50","11,558.00","11,315.90","11,423.80",11533500,0
2020-10-14,"11,424.40","11,541.00","11,293.50","11,420.40",11424400,0
2020-10-15,"11,421.40","11,590.90","11,276.70","11,503.00",11421400,0
2020-10-16,"11,503.20","11,542.20","11,224.60","11,322.00",11503200,0
2020-10-17,"11,321.80","11,402.70","11,274.40","11,362.10",11321800,0
2020-10-18,"11,362.10","11,506.90","11,349.80","11,506.90",11362100,0
2020-10-19,"11,507.10","11,823.30","11,413.90","11,753.40",11507100,0
2020-10-20,"11,753.90","12,029.40","11,685.70","11,913.50",11753900,0
2020-10-21,"11,913.60","13,213.50","11,894.60","12,808.70",11913600,0
2020-10-22,"12,805.50","13,183.90","12,698.20","12,974.60",12805500,0
2020-10-23,"12,972.70","13,025.50","12,738.90","12,934.10",12972700,0
2020-10-24,"12,933.60","13,161.50","12,876.40","13,117.20",12933600,0
2020-10-25,"13,117.00","13,345.30","12,900.40","13,032.20",13117000,0
2020-10-26,"13,033.00","13,229.70","12,792.40","13,061.60",13033000,0
2020-10-27,"13,061.50","13,782.30","13,050.30","13,657.80",13061500,0
2020-10-28,"13,658.30","13,851.70","12,907.60","13,278.90",13658300,0
2020-10-29,"13,278.30","13,640.00","12,982.90","13,457.20",13278300,0
2020-10-30,"13,457.00","13,667.90","13,134.50","13,559.90",13457000,0
2020-10-31,"13,560.20","14,065.40","13,441.70","13,797.30",13560200,0
2020-11-01,"13,795.50","13,889.50","13,628.70","13,759.40",13795500,0
2020-11-02,"13,759.70","13,828.40","13,214.20","13,561.40",13759700,0
2020-11-03,"13,560.50","14,054.00","13,294.60","14,019.90",13560500,0
2020-11-04,"14,023.00","14,238.80","13,544.40","14,145.60",14023000,0
2020-11-05,"14,145.60","15,739.90","14,099.70","15,587.10",14145600,0
2020-11-06,"15,593.90","15,955.20","15,223.50","15,577.90",15593900,0
2020-11-07,"15,578.20","15,754.40","14,385.10","14,828.40",15578200,0
2020-11-08,"14,826.60","15,648.30","14,720.70","15,483.70",14826600,0
2020-11-09,"15,483.30","15,819.60","14,816.90","15,327.20",15483300,0
2020-11-10,"15,328.00","15,465.30","15,096.50","15,303.60",15328000,0
2020-11-11,"15,303.10","15,953.90","15,281.00","15,695.80",15303100,0
2020-11-12,"15,695.80","16,342.70","15,483.50","16,294.70",15695800,0
2020-11-13,"16,293.00","16,474.10","15,973.40","16,324.20",16293000,0
2020-11-14,"16,323.10","16,328.20","15,717.70","16,071.00",16323100,0
2020-11-15,"16,074.70","16,158.10","15,782.30","15,953.00",16074700,0
2020-11-16,"15,954.10","16,880.70","15,870.70","16,715.80",15954100,0
2020-11-17,"16,715.80","17,845.40","16,562.00","17,662.30",16715800,0
2020-11-18,"17,662.30","18,466.10","17,258.90","17,774.60",17662300,0
2020-11-19,"17,775.10","18,166.00","17,380.10","17,803.50",17775100,0
2020-11-20,"17,805.50","18,811.00","17,758.40","18,675.20",17805500,0
2020-11-21,"18,673.80","18,966.00","18,397.50","18,687.20",18673800,0
2020-11-22,"18,689.30","18,751.50","17,644.60","18,412.90",18689300,0
2020-11-23,"18,428.10","18,756.80","18,016.00","18,379.60",18428100,0
2020-11-24,"18,394.60","19,416.60","18,074.80","19,152.60",18394600,0
2020-11-25,"19,151.50","19,486.70","18,527.70","18,723.00",19151500,0
2020-11-26,"18,721.90","18,894.90","16,235.20","17,162.00",18721900,0
2020-11-27,"17,160.90","17,450.30","16,481.60","17,127.10",17160900,0
2020-11-28,"17,142.60","17,874.40","16,874.40","17,730.70",17142600,0
2020-11-29,"17,729.70","18,336.30","17,530.40","18,185.50",17729700,0
2020-11-30,"18,186.00","19,831.20","18,186.00","19,698.10",18186000,0
2020-12-01,"19,697.80","19,897.40","18,257.00","18,770.70",19697800,0
2020-12-02,"18,767.90","19,335.50","18,346.70","19,218.80",18767900,0
2020-12-03,"19,219.80","19,596.60","18,883.70","19,433.30",19219800,0
2020-12-04,"19,431.10","19,529.50","18,610.80","18,658.10",19431100,0
2020-12-05,"18,657.50","19,172.70","18,507.10","19,146.50",18657500,0
2020-12-06,"19,146.00","19,417.10","18,873.00","19,379.90",19146000,0
2020-12-07,"19,368.40","19,424.60","18,908.80","19,170.70",19368400,0
2020-12-08,"19,170.80","19,288.60","18,229.20","18,326.60",19170800,0
2020-12-09,"18,322.40","18,637.90","17,658.80","18,546.00",18322400,0
2020-12-10,"18,546.10","18,551.80","17,926.80","18,247.20",18546100,0
2020-12-11,"18,250.50","18,288.30","17,600.10","18,023.60",18250500,0
2020-12-12,"18,026.70","18,936.20","18,025.10","18,808.90",18026700,0
2020-12-13,"18,808.10","19,403.60","18,716.80","19,176.80",18808100,0
2020-12-14,"19,176.40","19,346.50","19,007.00","19,273.80",19176400,0
2020-12-15,"19,273.90","19,556.30","19,076.20","19,434.90",19273900,0
2020-12-16,"19,434.70","21,525.30","19,299.70","21,352.20",19434700,0
2020-12-17,"21,352.30","23,738.00","21,243.10","22,825.40",21352300,0
2020-12-18,"22,823.30","23,272.80","22,361.50","23,127.90",22823300,0
2020-12-19,"23,127.60","24,107.10","22,797.00","23,844.00",23127600,0
2020-12-20,"23,843.60","24,280.90","23,098.90","23,474.90",23843600,0
2020-12-21,"23,474.10","24,101.90","22,015.50","22,728.50",23474100,0
2020-12-22,"22,730.40","23,825.40","22,388.60","23,823.20",22730400,0
2020-12-23,"23,820.80","24,063.70","22,694.70","23,257.90",23820800,0
2020-12-24,"23,253.20","23,783.70","22,737.30","23,736.50",23253200,0
2020-12-25,"23,728.70","24,778.90","23,445.30","24,689.60",23728700,0
2020-12-26,"24,714.70","26,826.00","24,515.10","26,454.40",24714700,0
2020-12-27,"26,460.30","28,360.30","25,858.20","26,261.30",26460300,0
2020-12-28,"26,259.20","27,444.90","26,144.30","27,057.80",26259200,0
2020-12-29,"27,065.30","27,390.70","25,902.80","27,376.00",27065300,0
2020-12-30,"27,374.50","28,979.30","27,374.50","28,868.70",27374500,0
2020-12-31,"28,866.80","29,298.80","28,025.00","28,949.40",28866800,0
2021-01-01,"28,951.70","29,627.10","28,712.40","29,359.90",28951700,0
2021-01-02,"29,359.70","33,233.50","29,008.00","32,193.30",29359700,0
2021-01-03,"32,192.90","34,755.90","32,029.60","32,958.90",32192900,0
2021-01-04,"33,016.60","33,587.50","28,204.50","32,022.60",33016600,0
2021-01-05,"32,015.40","34,414.70","30,010.50","33,991.50",32015400,0
2021-01-06,"33,999.30","36,934.80","33,408.30","36,793.20",33999300,0
2021-01-07,"36,798.50","40,340.90","36,361.20","39,460.20",36798500,0
2021-01-08,"39,466.40","41,921.70","36,613.40","40,599.30",39466400,0
2021-01-09,"40,607.20","41,363.50","38,775.10","40,151.90",40607200,0
2021-01-10,"40,149.70","41,362.40","35,141.60","38,192.20",40149700,0
2021-01-11,"38,195.30","38,217.20","30,411.60","35,544.30",38195300,0
2021-01-12,"35,426.00","36,598.70","32,572.70","34,076.10",35426000,0
2021-01-13,"34,061.20","37,764.60","32,451.90","37,382.20",34061200,0
2021-01-14,"37,383.40","40,054.30","36,772.10","39,175.70",37383400,0
2021-01-15,"39,175.70","39,715.00","34,488.70","36,845.80",39175700,0
2021-01-16,"36,751.80","37,931.70","35,408.40","36,019.50",36751800,0
2021-01-17,"36,020.10","36,801.30","33,883.50","35,839.60",36020100,0
2021-01-18,"35,838.20","37,436.80","34,801.00","36,613.20",35838200,0
2021-01-19,"36,630.60","37,821.00","36,001.40","36,002.90",36630600,0
2021-01-20,"35,862.10","36,384.40","33,444.50","35,476.30",35862100,0
2021-01-21,"35,472.30","35,591.10","30,101.80","30,842.10",35472300,0
2021-01-22,"30,838.70","33,821.20","28,871.20","33,000.50",30838700,0
2021-01-23,"32,994.10","33,441.40","31,418.20","32,088.90",32994100,0
2021-01-24,"32,088.50","33,034.80","30,982.90","32,241.30",32088500,0
2021-01-25,"32,244.30","34,854.30","31,967.40","32,252.30",32244300,0
2021-01-26,"32,244.10","32,917.70","30,850.00","32,502.10",32244100,0
2021-01-27,"32,499.60","32,545.40","29,290.40","30,404.00",32499600,0
2021-01-28,"30,408.90","33,790.80","29,911.90","33,374.80",30408900,0
2021-01-29,"33,381.70","38,546.00","31,953.30","34,301.80",33381700,0
2021-01-30,"34,300.00","34,920.90","32,908.50","34,283.10",34300000,0
2021-01-31,"34,281.60","34,348.30","32,189.90","33,108.10",34281600,0
2021-02-01,"33,106.80","34,685.60","32,324.90","33,515.70",33106800,0
2021-02-02,"33,514.00","35,976.10","33,462.40","35,485.20",33514000,0
2021-02-03,"35,486.90","37,646.80","35,401.50","37,646.80",35486900,0
2021-02-04,"37,648.90","38,707.90","36,380.80","36,982.10",37648900,0
2021-02-05,"36,976.40","38,303.60","36,640.00","38,297.60",36976400,0
2021-02-06,"38,300.60","40,939.70","38,275.30","39,256.60",38300600,0
2021-02-07,"39,228.90","39,691.70","37,381.60","38,852.90",39228900,0
2021-02-08,"38,853.60","46,596.40","38,057.00","46,395.70",38853600,0
2021-02-09,"46,396.40","48,143.50","45,104.70","46,508.60",46396400,0
2021-02-10,"46,507.80","47,295.30","43,800.50","44,836.00",46507800,0
2021-02-11,"44,834.80","48,622.10","44,041.10","47,990.70",44834800,0
2021-02-12,"47,995.00","48,927.40","46,218.60","47,371.70",47995000,0
2021-02-13,"47,373.10","48,097.30","46,270.50","47,168.70",47373100,0
2021-02-14,"47,172.10","49,695.10","47,051.90","48,643.40",47172100,0
2021-02-15,"48,611.10","48,936.50","45,786.10","47,936.30",48611100,0
2021-02-16,"47,934.20","50,515.80","47,044.40","49,169.70",47934200,0
2021-02-17,"49,161.30","52,577.70","49,018.10","52,079.20",49161300,0
2021-02-18,"52,094.50","52,524.00","50,941.60","51,582.20",52094500,0
2021-02-19,"51,590.10","56,238.50","50,816.80","55,906.60",51590100,0
2021-02-20,"55,922.00","57,523.80","54,124.10","55,923.70",55922000,0
2021-02-21,"55,907.60","58,335.10","55,502.70","57,433.80",55907600,0
2021-02-22,"57,437.60","57,480.80","48,353.80","54,111.80",57437600,0
2021-02-23,"54,114.10","54,115.00","45,093.80","48,911.20",54114100,0
2021-02-24,"48,911.10","51,311.80","47,031.70","49,697.50",48911100,0
2021-02-25,"49,695.90","52,013.80","46,773.70","46,928.50",49695900,0
2021-02-26,"46,928.50","48,413.90","44,248.20","46,345.60",46928500,0
2021-02-27,"46,333.10","48,335.10","45,059.40","46,136.70",46333100,0
2021-02-28,"46,136.00","46,582.00","43,100.60","45,164.00",46136000,0
2021-03-01,"45,160.50","49,774.00","45,008.80","49,595.50",45160500,0
2021-03-02,"49,595.60","50,191.90","47,100.60","48,424.20",49595600,0
2021-03-03,"48,422.20","52,567.90","48,159.20","50,395.10",48422200,0
2021-03-04,"50,388.00","51,757.70","47,521.80","48,428.00",50388000,0
2021-03-05,"48,363.60","49,429.40","46,370.10","48,792.50",48363600,0
2021-03-06,"48,798.70","49,191.80","47,132.80","48,855.60",48798700,0
2021-03-07,"48,899.00","51,434.10","48,890.60","50,982.30",48899000,0
2021-03-08,"50,988.90","52,384.90","49,338.10","52,311.00",50988900,0
2021-03-09,"52,352.40","54,880.60","51,941.30","54,879.00",52352400,0
2021-03-10,"54,882.70","57,328.70","53,073.60","55,851.90",54882700,0
2021-03-11,"55,851.20","58,135.00","54,351.80","57,799.50",55851200,0
2021-03-12,"57,806.20","58,052.30","55,134.50","57,265.10",57806200,0
2021-03-13,"57,267.40","61,795.80","56,118.80","61,195.30",57267400,0
2021-03-14,"61,192.70","61,673.70","59,113.70","59,113.70",61192700,0
2021-03-15,"59,117.40","60,565.90","55,088.80","55,791.30",59117400,0
2021-03-16,"55,619.50","56,889.70","53,342.60","56,889.70",55619500,0
2021-03-17,"56,892.90","58,933.20","54,253.20","58,913.50",56892900,0
2021-03-18,"58,911.80","60,088.00","57,099.60","57,656.00",58911800,0
2021-03-19,"57,645.00","59,448.30","56,305.10","58,088.00",57645000,0
2021-03-20,"58,084.10","59,882.10","57,863.00","58,093.40",58084100,0
2021-03-21,"58,097.40","58,583.80","55,583.30","57,383.80",58097400,0
2021-03-22,"57,379.30","58,379.90","53,784.20","54,158.30",57379300,0
2021-03-23,"54,117.50","55,813.80","52,992.30","54,452.50",54117500,0
2021-03-24,"54,309.10","57,169.40","51,725.40","52,325.40",54309100,0
2021-03-25,"52,330.00","53,175.40","50,441.30","51,322.30",52330000,0
2021-03-26,"51,317.40","55,074.10","51,302.00","55,036.10",51317400,0
2021-03-27,"55,033.80","56,531.10","54,010.20","55,862.90",55033800,0
2021-03-28,"55,856.90","56,504.20","54,711.30","55,765.20",55856900,0
2021-03-29,"55,764.70","58,392.60","54,951.10","57,616.20",55764700,0
2021-03-30,"57,614.60","59,366.90","57,077.10","58,771.30",57614600,0
2021-03-31,"58,771.40","59,795.60","56,991.60","58,763.70",58771400,0
2021-04-01,"58,763.20","59,406.50","58,040.70","58,718.30",58763200,0
2021-04-02,"58,718.20","60,134.90","58,466.50","58,977.30",58718200,0
2021-04-03,"58,976.80","59,770.50","56,906.70","57,059.90",58976800,0
2021-04-04,"57,059.70","58,464.80","56,470.60","58,199.90",57059700,0
2021-04-05,"58,202.30","59,205.10","56,842.70","58,993.40",58202300,0
2021-04-06,"59,169.00","59,487.00","57,403.30","57,996.30",59169000,0
2021-04-07,"57,996.30","58,627.70","55,489.30","55,948.70",57996300,0
2021-04-08,"55,948.00","58,136.70","55,721.60","58,077.40",55948000,0
2021-04-09,"58,076.80","58,890.90","57,686.00","58,118.70",58076800,0
2021-04-10,"58,127.40","61,229.00","57,900.00","59,748.40",58127400,0
2021-04-11,"59,772.40","60,667.10","59,250.30","59,978.70",59772400,0
2021-04-12,"59,982.10","61,259.90","59,569.20","59,863.80",59982100,0
2021-04-13,"59,863.60","63,659.00","59,839.40","63,540.90",59863600,0
2021-04-14,"63,544.20","64,778.00","61,366.30","62,980.40",63544200,0
2021-04-15,"62,978.60","63,729.10","62,067.50","63,216.00",62978600,0
2021-04-16,"63,211.60","63,518.50","60,027.30","61,379.70",63211600,0
2021-04-17,"61,358.30","62,509.10","59,672.10","60,041.90",61358300,0
2021-04-18,"60,043.20","60,362.10","51,817.60","56,207.10",60043200,0
2021-04-19,"56,208.10","57,517.00","54,272.30","55,646.10",56208100,0
2021-04-20,"55,645.10","57,054.90","53,422.50","56,483.20",55645100,0
2021-04-21,"56,479.50","56,764.40","53,657.60","53,820.20",56479500,0
2021-04-22,"53,821.30","55,408.40","50,590.90","51,729.50",53821300,0
2021-04-23,"51,707.10","52,099.90","47,659.40","51,143.60",51707100,0
2021-04-24,"51,140.80","51,183.00","48,775.20","50,088.90",51140800,0
2021-04-25,"50,088.20","50,532.40","47,098.50","48,963.60",50088200,0
2021-04-26,"48,963.50","54,320.90","48,815.90","54,020.50",48963500,0
2021-04-27,"54,011.10","55,427.80","53,345.00","55,036.50",54011100,0
2021-04-28,"55,036.00","56,419.90","53,876.40","54,841.40",55036000,0
2021-04-29,"54,838.60","55,173.70","52,400.00","53,560.80",54838600,0
2021-04-30,"53,562.30","57,925.60","53,088.70","57,720.30",53562300,0
2021-05-01,"57,719.10","58,449.40","57,029.50","57,807.10",57719100,0
2021-05-02,"57,807.20","57,868.40","56,110.50","56,603.80",57807200,0
2021-05-03,"56,605.80","58,925.10","56,562.40","57,169.80",56605800,0
2021-05-04,"57,170.60","57,201.30","53,741.50","53,741.50",57170600,0
2021-05-05,"53,872.50","57,936.40","53,872.50","57,441.30",53872500,0
2021-05-06,"57,441.00","58,364.90","55,294.50","56,405.40",57441000,0
2021-05-07,"56,411.40","58,639.30","55,300.10","57,337.20",56411400,0
2021-05-08,"57,330.30","59,471.10","56,972.20","58,840.10",57330300,0
2021-05-09,"58,840.60","59,227.00","56,414.40","58,238.30",58840600,0
2021-05-10,"58,251.20","59,523.90","53,678.30","55,848.90",58251200,0
2021-05-11,"55,846.10","56,871.10","54,550.40","56,695.70",55846100,0
2021-05-12,"56,694.50","57,938.50","49,187.00","49,384.20",56694500,0
2021-05-13,"49,398.20","51,337.30","46,331.10","49,704.60",49398200,0
2021-05-14,"49,704.90","51,459.20","48,874.00","49,839.80",49704900,0
2021-05-15,"49,839.10","50,640.90","46,650.20","46,708.80",49839100,0
2021-05-16,"46,729.30","49,764.30","43,920.80","46,426.40",46729300,0
2021-05-17,"46,424.20","46,545.40","42,201.50","43,541.30",46424200,0
2021-05-18,"43,538.50","45,770.90","42,293.90","42,897.30",43538500,0
2021-05-19,"42,898.30","43,516.60","30,261.70","36,720.50",42898300,0
2021-05-20,"36,706.80","42,425.90","35,010.40","40,717.20",36706800,0
2021-05-21,"40,611.20","42,108.30","33,592.30","37,297.40",40611200,0
2021-05-22,"37,291.00","38,776.00","35,314.90","37,448.30",37291000,0
2021-05-23,"37,446.80","38,248.70","31,192.40","34,679.70",37446800,0
2021-05-24,"34,720.30","39,851.70","34,474.60","38,750.60",34720300,0
2021-05-25,"38,753.60","39,740.80","36,540.70","38,378.30",38753600,0
2021-05-26,"38,375.70","40,750.00","37,847.00","39,249.20",38375700,0
2021-05-27,"39,249.00","40,322.20","37,190.80","38,417.30",39249000,0
2021-05-28,"38,543.20","38,844.10","34,772.40","35,662.50",38543200,0
2021-05-29,"35,664.50","37,227.10","33,664.20","34,584.60",35664500,0
2021-05-30,"34,589.30","36,388.60","33,441.00","35,652.80",34589300,0
2021-05-31,"35,644.00","37,480.70","34,213.20","37,298.60",35644000,0
2021-06-01,"37,294.30","37,850.30","35,742.70","36,687.60",37294300,0
2021-06-02,"36,687.70","38,199.90","35,981.10","37,555.80",36687700,0
2021-06-03,"37,555.70","39,462.30","37,193.60","39,187.30",37555700,0
2021-06-04,"39,191.40","39,255.40","35,659.90","36,851.30",39191400,0
2021-06-05,"36,841.20","37,887.60","34,832.00","35,520.00",36841200,0
2021-06-06,"35,518.70","36,434.00","35,265.30","35,815.40",35518700,0
2021-06-07,"35,815.40","36,754.60","33,410.10","33,578.00",35815400,0
2021-06-08,"33,574.60","34,047.80","31,158.10","33,382.90",33574600,0
2021-06-09,"33,385.50","37,517.60","32,428.60","37,332.20",33385500,0
2021-06-10,"37,375.20","38,340.80","35,824.00","36,649.40",37375200,0
2021-06-11,"36,654.30","37,641.10","36,003.30","37,314.60",36654300,0
2021-06-12,"37,334.40","37,437.30","34,703.30","35,467.50",37334400,0
2021-06-13,"35,467.50","39,321.60","34,827.00","39,022.90",35467500,0
2021-06-14,"39,024.10","40,970.40","38,769.90","40,529.40",39024100,0
2021-06-15,"40,522.50","41,318.00","39,589.90","40,156.10",40522500,0
2021-06-16,"40,148.10","40,494.40","38,156.40","38,336.00",40148100,0
2021-06-17,"38,337.80","39,529.90","37,425.30","38,052.00",38337800,0
2021-06-18,"38,045.50","38,166.00","35,198.50","35,749.40",38045500,0
2021-06-19,"35,770.00","36,357.30","34,845.50","35,513.40",35770000,0
2021-06-20,"35,510.90","36,097.90","33,378.00","35,595.80",35510900,0
2021-06-21,"35,597.90","35,708.40","31,284.10","31,692.00",35597900,0
2021-06-22,"31,682.70","33,272.50","28,901.80","32,496.40",31682700,0
2021-06-23,"32,498.30","34,784.30","31,736.50","33,674.30",32498300,0
2021-06-24,"33,678.10","35,249.90","32,356.70","34,665.80",33678100,0
2021-06-25,"34,660.50","35,490.90","31,337.90","31,594.00",34660500,0
2021-06-26,"31,592.10","32,643.00","30,206.90","32,243.40",31592100,0
2021-06-27,"32,247.10","34,685.50","32,041.70","34,678.50",32247100,0
2021-06-28,"34,682.20","35,231.20","33,944.90","34,475.90",34682200,0
2021-06-29,"34,477.30","36,590.30","34,247.60","35,834.70",34477300,0
2021-06-30,"35,832.60","36,089.50","34,126.60","35,026.90",35832600,0
2021-07-01,"35,030.70","35,032.70","32,839.20","33,543.60",35030700,0
2021-07-02,"33,542.20","33,925.90","32,734.60","33,813.40",33542200,0
2021-07-03,"33,814.20","34,909.80","33,363.30","34,742.80",33814200,0
2021-07-04,"34,742.80","35,957.60","34,740.10","35,298.20",34742800,0
